trial_id,model,provider,condition,task_type,item_id,difficulty,temperature,extracted_answer,correct_answer,is_correct,answer_extracted,word_count,sentence_count,line_count,reasoning_steps,words_per_sentence,grounded_markers,bare_assertion_markers,specificity_ratio,n_violations,latency_seconds,output_tokens
0a16d34b72678027,claude-haiku-4-5-20251001,anthropic,e_prime,analogical_reasoning,ana_18,medium,0.7,B,B,True,True,241,6,24,5,40.2,0,0,0.0,3,4.302,367
36b6cca43809a963,claude-haiku-4-5-20251001,anthropic,e_prime,analogical_reasoning,ana_19,hard,0.0,C,B,False,True,246,9,23,6,27.3,0,0,0.0,0,5.017,432
ee3452c4fbd54b13,claude-haiku-4-5-20251001,anthropic,e_prime,analogical_reasoning,ana_19,hard,0.7,C,B,False,True,293,13,26,6,22.5,0,0,0.0,0,5.833,503
93b6cfc7655f1c9d,claude-haiku-4-5-20251001,anthropic,e_prime,analogical_reasoning,ana_19,hard,0.7,B,B,True,True,273,1,38,6,273.0,0,0,0.0,2,4.921,466
6f3be0d492570973,claude-haiku-4-5-20251001,anthropic,e_prime,analogical_reasoning,ana_19,hard,0.7,C,B,False,True,317,4,37,8,79.2,0,0,0.0,2,5.734,529
673c6dac70bcc522,claude-haiku-4-5-20251001,anthropic,e_prime,analogical_reasoning,ana_20,hard,0.0,C,C,True,True,297,5,28,6,59.4,1,0,1.0,0,5.428,442
be7755c19742cf4f,claude-haiku-4-5-20251001,anthropic,e_prime,analogical_reasoning,ana_20,hard,0.7,A,C,False,True,294,10,23,6,29.4,1,0,1.0,0,4.813,428
60b7ea59d9ba0a1d,claude-haiku-4-5-20251001,anthropic,e_prime,analogical_reasoning,ana_20,hard,0.7,A,C,False,True,317,11,27,6,28.8,2,0,1.0,3,5.325,482
a6fe5dbf938da0c6,claude-haiku-4-5-20251001,anthropic,e_prime,analogical_reasoning,ana_20,hard,0.7,A,C,False,True,282,15,28,6,18.8,2,0,1.0,0,4.711,441
99a2d9fdeee18cc3,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_01,easy,0.0,B,B,True,True,248,23,16,0,10.8,1,0,1.0,0,4.327,408
9406dc6637ccfb28,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_01,easy,0.7,B,B,True,True,276,17,17,1,16.2,1,0,1.0,0,4.481,429
66b8076dbd292b9a,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_01,easy,0.7,B,B,True,True,281,21,16,4,13.4,0,0,0.0,0,4.71,439
8e034aed79f9bda4,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_01,easy,0.7,B,B,True,True,245,14,16,3,17.5,0,0,0.0,0,4.097,380
d5ca330992a52c6b,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_02,easy,0.0,C,C,True,True,194,8,30,0,24.2,1,0,1.0,0,4.096,407
08464becf6375785,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_02,easy,0.7,A,C,False,True,213,4,28,0,53.2,1,0,1.0,0,3.994,382
15684934d8cea69a,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_02,easy,0.7,C,C,True,True,195,10,24,3,19.5,0,0,0.0,0,3.38,353
8aa0929fcd672338,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_02,easy,0.7,C,C,True,True,225,3,30,0,75.0,1,0,1.0,0,5.018,445
b567d48153b3654c,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_03,medium,0.0,B,B,True,True,240,18,19,0,13.3,0,0,0.0,0,3.584,332
f2ca6f015b0d5796,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_03,medium,0.7,B,B,True,True,254,15,19,6,16.9,1,0,1.0,0,3.278,354
25205ecfb345ea2d,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_03,medium,0.7,B,B,True,True,220,13,21,4,16.9,0,0,0.0,0,3.584,332
12acb1db1fcd8706,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_03,medium,0.7,B,B,True,True,253,18,17,0,14.1,1,0,1.0,0,3.38,346
20912cb587534376,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_04,medium,0.0,C,C,True,True,243,8,27,4,30.4,1,0,1.0,0,5.024,364
761624070ac82980,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_04,medium,0.7,A,C,False,True,213,3,26,2,71.0,1,0,1.0,0,3.884,382
5ae9d2fe50bb8aee,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_04,medium,0.7,C,C,True,True,221,16,24,1,13.8,1,0,1.0,0,3.687,325
723b77ea551fc7f4,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_04,medium,0.7,C,C,True,True,240,6,33,0,40.0,1,0,1.0,0,3.994,372
3d4d2a45ef66cc19,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_05,hard,0.0,B,B,True,True,299,12,18,2,24.9,5,0,1.0,0,4.889,442
6c8fa9df81a6d41d,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_05,hard,0.7,B,B,True,True,298,13,17,9,22.9,5,0,1.0,0,4.527,442
565afb447670120e,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_05,hard,0.7,B,B,True,True,261,14,20,3,18.6,3,0,1.0,0,3.999,394
71b4f0a3b8c19710,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_05,hard,0.7,B,B,True,True,299,14,18,3,21.4,4,0,1.0,0,4.578,445
96614f8494eba040,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_06,easy,0.0,C,C,True,True,220,15,18,3,14.7,1,0,1.0,0,3.512,343
e8bdd4334d9afaf0,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_06,easy,0.7,C,C,True,True,237,17,19,2,13.9,0,0,0.0,0,3.892,371
efcefd47523a396f,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_06,easy,0.7,C,C,True,True,240,16,22,0,15.0,0,0,0.0,0,3.779,389
e83434cfecab56c0,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_06,easy,0.7,C,C,True,True,212,18,19,4,11.8,1,0,1.0,0,3.482,349
ef65d8fa2bcb26c5,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_07,hard,0.0,B,B,True,True,211,4,34,7,52.8,0,0,0.0,0,4.506,449
cc327a67a3d5d331,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_07,hard,0.7,B,B,True,True,217,4,32,4,54.2,1,0,1.0,0,4.404,454
eba8a540b4bece70,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_07,hard,0.7,B,B,True,True,206,8,34,5,25.8,0,0,0.0,0,4.199,432
eee43d6e73dba224,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_07,hard,0.7,B,B,True,True,201,8,34,5,25.1,0,0,0.0,0,3.891,434
cac50d1463e6bd15,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_08,medium,0.0,C,C,True,True,223,20,20,0,11.2,1,0,1.0,0,3.584,356
b2c5e6172cb31208,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_08,medium,0.7,C,C,True,True,233,16,17,0,14.6,0,0,0.0,0,3.687,359
daa890372200671c,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_08,medium,0.7,C,C,True,True,237,12,17,3,19.8,1,0,1.0,0,4.096,384
2be4c368aad7946e,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_08,medium,0.7,C,C,True,True,217,9,19,3,24.1,1,0,1.0,0,3.789,365
fc9eccd25842703e,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_09,hard,0.0,B,B,True,True,230,15,24,0,15.3,0,0,0.0,0,6.862,347
b3cbd10588016db0,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_09,hard,0.7,B,B,True,True,249,16,14,2,15.6,1,0,1.0,0,4.402,373
25e9b4eab0625d56,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_09,hard,0.7,B,B,True,True,234,14,23,1,16.7,0,0,0.0,0,3.893,347
4adcaf68cd30114d,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_09,hard,0.7,B,B,True,True,247,14,13,0,17.6,0,0,0.0,0,3.993,363
360f05e10c8cf2f4,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_10,medium,0.0,B,B,True,True,252,16,20,0,15.8,0,0,0.0,0,3.993,351
a7242ee2b49520e2,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_10,medium,0.7,B,B,True,True,268,13,23,4,20.6,0,0,0.0,0,4.711,380
af332c314d683ef1,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_10,medium,0.7,B,B,True,True,253,15,15,1,16.9,0,0,0.0,0,4.301,364
5296fdf6c9ecabd6,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_10,medium,0.7,B,B,True,True,255,19,20,0,13.4,0,0,0.0,0,4.096,358
56dfb451913b60be,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_11,hard,0.0,B,B,True,True,240,13,24,3,18.5,0,1,0.0,0,4.609,409
309c0044d7e3daf0,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_11,hard,0.7,B,B,True,True,251,15,22,3,16.7,0,0,0.0,0,4.506,412
bd60fbb19b54994b,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_11,hard,0.7,B,B,True,True,224,13,22,0,17.2,0,0,0.0,0,3.994,381
794ed700a28b256c,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_11,hard,0.7,B,B,True,True,278,15,22,0,18.5,0,0,0.0,0,4.789,467
e25e33410ae39761,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_12,easy,0.0,C,C,True,True,235,8,30,0,29.4,0,0,0.0,0,5.145,396
994911ef71926078,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_12,easy,0.7,C,C,True,True,271,12,22,4,22.6,2,0,1.0,0,4.609,412
bcb4847a1c3dc5b4,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_12,easy,0.7,C,C,True,True,233,8,27,0,29.1,0,0,0.0,0,3.994,398
b99960de3990cf5a,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_12,easy,0.7,C,C,True,True,227,8,30,0,28.4,0,0,0.0,0,3.585,376
1ec041dedcc5194d,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_13,medium,0.0,B,B,True,True,216,10,25,4,21.6,1,0,1.0,0,3.585,358
305cfe9c4eddc333,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_13,medium,0.7,B,B,True,True,246,18,19,2,13.7,0,0,0.0,0,3.79,362
811df9aab698d892,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_13,medium,0.7,B,B,True,True,202,11,24,3,18.4,0,0,0.0,0,4.3,337
214235f2f311956b,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_13,medium,0.7,B,B,True,True,204,13,24,0,15.7,0,0,0.0,0,4.096,345
de488560a6fdb79d,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_14,hard,0.0,B,B,True,True,267,14,17,1,19.1,3,0,1.0,0,4.609,387
4bd2039229d735c0,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_14,hard,0.7,B,B,True,True,279,13,21,4,21.5,2,0,1.0,0,4.506,419
59f065b1bf1730f7,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_14,hard,0.7,B,B,True,True,269,12,20,4,22.4,1,0,1.0,0,4.516,405
14aab6a011204d2b,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_14,hard,0.7,B,B,True,True,294,15,20,4,19.6,1,0,1.0,0,5.214,439
a17a214f812309cf,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_15,medium,0.0,C,C,True,True,243,19,19,3,12.8,0,0,0.0,0,3.892,341
83548838bd26e06d,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_15,medium,0.7,C,C,True,True,235,16,15,2,14.7,0,0,0.0,0,4.096,341
b9e341fb99124124,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_15,medium,0.7,C,C,True,True,200,17,22,2,11.8,0,0,0.0,0,3.79,313
6681a5347e2b3305,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_15,medium,0.7,A,C,False,True,272,20,15,3,13.6,0,0,0.0,0,4.298,383
97da8eb4b66303fa,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_16,hard,0.0,B,B,True,True,262,15,19,4,17.5,0,0,0.0,2,4.405,416
8ead85e58797b5bc,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_16,hard,0.7,B,B,True,True,245,11,19,0,22.3,0,0,0.0,0,3.994,373
9c6bb0c23aca37e5,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_16,hard,0.7,B,B,True,True,248,6,19,4,41.3,0,0,0.0,0,4.199,395
024a478ae69e9210,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_16,hard,0.7,B,B,True,True,293,15,19,4,19.5,0,0,0.0,0,4.813,457
597ccdd4687a23b1,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_17,easy,0.0,C,C,True,True,186,8,21,4,23.2,1,0,1.0,0,3.892,344
4e1384a479a3032a,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_17,easy,0.7,C,C,True,True,213,14,22,3,15.2,0,0,0.0,0,2.971,372
a7d2cb589113b64f,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_17,easy,0.7,C,C,True,True,201,8,27,3,25.1,0,0,0.0,0,3.361,406
9658458f97785cb6,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_18,medium,0.0,C,C,True,True,236,17,20,0,13.9,0,0,0.0,0,4.403,356
408552ae98273656,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_18,medium,0.7,C,C,True,True,235,12,21,5,19.6,2,0,1.0,0,3.994,361
798149d85eed5b0a,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_18,medium,0.7,C,C,True,True,253,12,22,4,21.1,1,0,1.0,0,4.569,386
afcc06eb226a5803,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_18,medium,0.7,C,C,True,True,214,17,20,0,12.6,0,0,0.0,0,3.522,337
a9d313e2471aefd7,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_19,hard,0.0,B,B,True,True,277,15,23,0,18.5,1,0,1.0,0,4.506,427
fb9f4f6bab7ed9b8,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_19,hard,0.7,B,B,True,True,223,19,16,4,11.7,0,0,0.0,0,4.199,349
afc2bbdfb33e4d41,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_19,hard,0.7,B,B,True,True,281,19,19,0,14.8,1,0,1.0,0,4.506,404
775dbe5628cb6273,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_19,hard,0.7,B,B,True,True,262,20,20,0,13.1,2,0,1.0,0,4.813,399
04d9d0526d30bedf,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_20,medium,0.0,B,B,True,True,216,11,22,6,19.6,0,0,0.0,0,3.072,347
3396d6b62a515412,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_20,medium,0.7,B,B,True,True,212,15,23,1,14.1,1,0,1.0,0,3.79,377
b32abb0ebb064122,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_20,medium,0.7,B,B,True,True,196,14,20,2,14.0,1,0,1.0,0,3.277,334
8c3fa33e223e6322,claude-haiku-4-5-20251001,anthropic,e_prime,classification,cls_20,medium,0.7,B,B,True,True,247,12,18,3,20.6,2,0,1.0,0,4.608,394
dd83f02f123c8ba7,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_01,easy,0.0,B,B,True,True,307,17,23,1,18.1,11,3,0.786,0,5.94,494
fe92231bc1faa3b4,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_01,easy,0.7,B,B,True,True,264,17,17,0,15.5,12,1,0.923,0,5.325,413
9def54d5a7eda538,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_01,easy,0.7,D,B,False,True,321,20,28,4,16.1,16,2,0.889,1,5.94,523
097f50ac23835b85,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_01,easy,0.7,C,B,False,True,226,6,20,1,37.7,12,1,0.923,0,4.403,373
2c5d8d05928f6b4b,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_02,easy,0.0,C,C,True,True,294,11,22,4,26.7,5,1,0.833,0,5.428,424
e14a43bc8e696abe,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_02,easy,0.7,,C,,False,282,13,24,4,21.7,4,1,0.8,0,5.429,411
6dac56ef1032cfa6,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_02,easy,0.7,,C,,False,283,11,21,3,25.7,6,1,0.857,0,5.529,417
943a9c0cb11377de,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_02,easy,0.7,C,C,True,True,319,18,22,4,17.7,6,1,0.857,1,5.94,462
b4bfc52b78b687f1,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_03,medium,0.0,B,B,True,True,381,17,25,1,22.4,6,0,1.0,1,6.349,571
59a60075e85515e0,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_03,medium,0.7,B,B,True,True,349,16,21,1,21.8,6,0,1.0,1,5.939,540
769ac8c11de8f13c,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_03,medium,0.7,B,B,True,True,350,18,25,0,19.4,8,0,1.0,2,5.735,530
e7b3d322db62263c,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_03,medium,0.7,B,B,True,True,358,22,18,0,16.3,6,0,1.0,2,5.428,519
7f8aebe08ee7ccb4,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_04,medium,0.0,C,C,True,True,346,6,36,2,57.7,17,2,0.895,1,6.453,592
7b62a996dd274969,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_04,medium,0.7,D,C,False,True,278,7,36,3,39.7,13,0,1.0,0,5.529,471
6bdb9eba6e2ea849,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_04,medium,0.7,C,C,True,True,294,13,22,0,22.6,10,2,0.833,1,5.53,496
3cd7b2f5f643830b,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_04,medium,0.7,C,C,True,True,309,13,25,0,23.8,11,2,0.846,1,5.428,501
211e0729f73d7e6a,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_05,hard,0.0,C,C,True,True,366,24,20,0,15.2,7,1,0.875,0,7.169,594
8ae8af4c789ccb8e,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_05,hard,0.7,C,C,True,True,369,24,16,0,15.4,9,1,0.9,0,6.861,581
8530c8f8eb27f699,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_05,hard,0.7,C,C,True,True,376,21,27,0,17.9,11,1,0.917,0,7.271,595
2e51ed75d6813da5,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_05,hard,0.7,C,C,True,True,318,19,27,4,16.7,10,1,0.909,0,7.988,548
5c289c102be6cdd4,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_06,medium,0.0,B,B,True,True,308,15,24,1,20.5,8,1,0.889,0,5.428,457
fb3aa67ee34cc7ab,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_06,medium,0.7,B,B,True,True,294,16,32,5,18.4,5,0,1.0,0,5.94,489
c4a64b8a2bb1ce4f,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_06,medium,0.7,B,B,True,True,341,5,36,3,68.2,7,1,0.875,1,6.145,534
653aade663b35c86,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_06,medium,0.7,B,B,True,True,331,17,29,1,19.5,7,1,0.875,0,6.043,524
0eff605e7abf5a46,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_07,hard,0.0,B,B,True,True,376,20,23,2,18.8,6,0,1.0,0,6.758,562
e89f32f3be85e4a9,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_07,hard,0.7,B,B,True,True,322,26,18,2,12.4,2,0,1.0,0,5.939,500
45ea61eebd745e9c,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_07,hard,0.7,B,B,True,True,355,27,18,3,13.1,8,0,1.0,0,6.659,556
074d080b5d17196a,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_07,hard,0.7,B,B,True,True,380,24,19,2,15.8,4,1,0.8,0,6.761,552
af1ab79599c1cb1a,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_08,easy,0.0,C,C,True,True,325,23,24,2,14.1,5,0,1.0,3,6.652,523
963a051e74519f07,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_08,easy,0.7,C,C,True,True,357,27,19,5,13.2,2,0,1.0,1,6.144,549
fea39c4c6ec35165,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_08,easy,0.7,C,C,True,True,268,20,17,0,13.4,4,0,1.0,0,4.917,434
db1e76ad7a330c25,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_08,easy,0.7,C,C,True,True,352,24,17,5,14.7,5,0,1.0,1,5.734,514
9c118d4b8607c792,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_09,hard,0.0,B,B,True,True,359,19,28,0,18.9,6,1,0.857,0,7.169,592
e5e21115306f5068,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_09,hard,0.7,B,B,True,True,365,23,34,1,15.9,8,2,0.8,4,6.554,609
ad4a6d80f2f927fb,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_09,hard,0.7,B,B,True,True,395,33,20,1,12.0,11,2,0.846,0,7.476,639
4c6295e741e264b5,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_09,hard,0.7,B,B,True,True,424,35,24,1,12.1,7,2,0.778,4,7.988,708
a81c9f66a3603680,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_10,medium,0.0,C,C,True,True,322,4,35,1,80.5,1,0,1.0,0,6.554,523
16af748734b1e746,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_10,medium,0.7,C,C,True,True,315,19,19,0,16.6,1,0,1.0,0,6.554,496
87f4f5d79d3466f8,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_10,medium,0.7,C,C,True,True,351,24,26,1,14.6,2,0,1.0,0,6.965,584
77a13a62e0c1c40b,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_10,medium,0.7,C,C,True,True,306,19,24,0,16.1,2,0,1.0,0,6.758,510
33d9a39637f9a968,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_11,hard,0.0,B,B,True,True,391,22,22,4,17.8,3,0,1.0,1,7.169,607
f0c880adf545c103,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_11,hard,0.7,B,B,True,True,353,23,26,5,15.3,5,0,1.0,0,7.169,614
482002e830ca81e1,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_11,hard,0.7,B,B,True,True,362,24,28,4,15.1,8,0,1.0,0,7.168,602
78057beeeeb296df,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_11,hard,0.7,B,B,True,True,340,24,24,6,14.2,8,0,1.0,0,6.657,561
c9521cd8057a5c32,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_12,medium,0.0,B,B,True,True,322,14,27,1,23.0,8,1,0.889,0,6.554,542
a74b062af053b54a,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_12,medium,0.7,B,B,True,True,313,19,23,4,16.5,8,1,0.889,0,6.656,519
c067f0e2fb4831e7,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_12,medium,0.7,B,B,True,True,339,20,25,5,16.9,9,0,1.0,0,6.145,567
7d00b1fabbbc06d4,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_12,medium,0.7,B,B,True,True,352,24,26,3,14.7,7,0,1.0,0,6.76,611
c17e5b2bf591c160,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_13,easy,0.0,B,B,True,True,300,28,14,1,10.7,9,1,0.9,0,6.041,459
e9000da86d8f4285,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_13,easy,0.7,B,B,True,True,345,19,31,0,18.2,7,0,1.0,1,7.578,521
be0cb557a08a2c8c,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_13,easy,0.7,B,B,True,True,264,6,28,0,44.0,11,0,1.0,0,5.531,436
0d4b1b3bd9bfbe37,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_13,easy,0.7,B,B,True,True,351,19,19,2,18.5,10,0,1.0,1,6.658,518
191c5ff13d055f82,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_14,hard,0.0,B,B,True,True,338,24,20,0,14.1,5,0,1.0,0,6.451,503
fe93e49c8d3ed9a2,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_14,hard,0.7,B,B,True,True,336,12,30,0,28.0,6,0,1.0,0,6.964,508
240f8e5d2d66998f,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_14,hard,0.7,,B,,False,302,22,20,3,13.7,3,0,1.0,0,6.247,470
bff87576dcd29097,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_14,hard,0.7,B,B,True,True,315,18,13,0,17.5,3,0,1.0,0,6.255,446
599383a563f18c6b,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_15,medium,0.0,D,B,False,True,256,17,20,0,15.1,4,1,0.8,1,4.702,401
fa9acca30fa6daf5,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_15,medium,0.7,B,B,True,True,283,16,23,0,17.7,6,2,0.75,1,5.327,443
89f8f896075e8460,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_15,medium,0.7,B,B,True,True,306,20,23,1,15.3,5,2,0.714,0,5.743,457
b01d966fd70ed8cf,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_15,medium,0.7,D,B,False,True,314,10,27,1,31.4,7,2,0.778,5,5.009,458
a14d728469e97e50,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_16,hard,0.0,B,B,True,True,371,26,19,0,14.3,2,0,1.0,0,7.476,555
d8a488256d2e14ff,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_16,hard,0.7,B,B,True,True,426,25,26,0,17.0,4,0,1.0,2,7.988,634
7959ab1e7d6acf54,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_16,hard,0.7,B,B,True,True,416,25,28,5,16.6,1,0,1.0,0,7.784,638
215ea779612b738a,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_16,hard,0.7,B,B,True,True,318,18,17,7,17.7,1,0,1.0,0,5.709,475
f3be0d9eb42ff648,claude-haiku-4-5-20251001,anthropic,e_prime,epistemic_calibration,epi_17,medium,0.0,B,B,True,True,319,26,29,4,12.3,2,0,1.0,0,6.682,623
